_source_system,_source_table,_extracted_at_utc,_snapshot_date,_snapshot_id,entity_id,trip_id,route_id,direction_id,start_time,start_date,vehicle_id,vehicle_label,license_plate,latitude,longitude,bearing,speed_mps,speed_kmh,current_stop_sequence,stop_id,current_status,timestamp_raw,timestamp_cdmx,congestion_level,occupancy_status,route_short_name,route_long_name,route_desc,route_type,route_color,route_text_color,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,3e52d637-a0bb-496b-9ad6-692b22e240f0,,19473,0.0,18:01:41,20260812,69379,2306,1240002,19.48075294494629,-99.0761947631836,313.0,0.0,0.0,,,,1786558198,2026-08-12 12:09:58-06:00,,,6,L06g02-1 villa de aragón - ipn,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,1f2d6ff3-13da-40d1-8377-f5b624c4130a,,19563,0.0,17:21:26,20260812,69378,2305,1240001,19.39586639404297,-99.15464782714844,273.0,36.0,129.6,,,,1786558200,2026-08-12 12:10:00-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,52539e17-a2db-475d-a118-9aafef8ee851,,19474,0.0,18:04:17,20260812,69377,2304,1230200,19.48526382446289,-99.11339569091797,188.0,22.0,79.2,,,,1786558189,2026-08-12 12:09:49-06:00,,,6,L06g03-1 dep. 18 de marzo - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,717bc020-c28d-4ce4-a342-bd09c1b006c0,,19563,0.0,17:37:55,20260812,69376,2303,1230199,19.398395538330078,-99.11322021484375,267.0,0.0,0.0,,,,1786558200,2026-08-12 12:10:00-06:00,,,2,L02c01-1 tepalcates - tacubaya,,3,8D1A96,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,be3d35f3-5daa-4adf-ae6c-08dabddc5d90,,,,,,69375,2302,1230198,19.39044952392578,-99.04727935791016,288.0,21.0,75.60000000000001,,,,1786558193,2026-08-12 12:09:53-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,1426b4d4-6368-416d-814b-c3ca0c91ac0c,,,,,,70014,1210,001A196,19.497638702392578,-99.11964416503906,202.0,0.0,0.0,,,,1786558192,2026-08-12 12:09:52-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,5ccf1b69-c8ba-4e4b-bfda-f8725fdaaa30,,19470,0.0,17:56:10,20260812,69382,2309,1240005,19.467546463012695,-99.08035278320312,187.0,0.0,0.0,,,,1786558191,2026-08-12 12:09:51-06:00,,,6,L06g01-1 villa de aragón - el rosario,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,b0e05be5-71b9-424d-9765-def512f2fe5d,,19471,1.0,17:16:25,20260812,69381,2308,1240004,19.474979400634766,-99.08878326416016,148.0,25.0,90.0,,,,1786558195,2026-08-12 12:09:55-06:00,,,6,L06g01-2 el rosario - villa de aragón,,3,E44599,FFFFFF,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,debdde69-7525-460b-94e8-e4803194e80d,,,,,,69380,2307,1240003,19.4652156829834,-99.05992889404297,137.0,34.0,122.4,,,,1786558196,2026-08-12 12:09:56-06:00,,,,,,,,,,,,,,
metrobus,metrobus_vehicle_positions_enriched,2026-08-12T18:10:11Z,2026-08-12,20260812T181006Z,7f6e8278-963b-41d3-9fea-f908f25c0fee,,19562,1.0,17:15:46,20260812,69393,2320,1230174,19.384424209594727,-99.07630157470703,124.0,0.0,0.0,,,,1786558201,2026-08-12 12:10:01-06:00,,,2,L02c01-2 tacubaya - tepalcates,,3,8D1A96,FFFFFF,,,,,,
